Age;AgeSquare;Genre;Children;Education;Country;City;Employment;Position;Work_culture;Floor;Sharing;Work_activity;Thermal;Profile;Top_energy;Organisation_energy;Barriers;Intentions;Confidence;How_often;Temperature_winter;Temperature_summer;Lighting_workplace;Consensus;Stairs_elevator;printing_avoid;printing_delay;Efficient_mode;Switchoff_stop;Switchoff_breaks;Sacrifice_winter;Wear_dress;Wear_casual;Open_windows;Influenceness;Susceptibility;Initiative_join;Publicsocialrecognition;personalpraiseprivately;Themajorityofyourpeerssupportenergyefficientbehaviour;Youreceiveenergyrelatedinformationinasimpleandaestheticallyappea;Improvementofyourenergyperformanceentitlesyoutoextraperkse.g.fle;Yourteamcelebratesenergysavingsachievedcollectively;Youareabletogetinformationaboutthepeoplebehindenergyrelateddatac;Youareassistedinsettingmeetingandreviewingyourownpersonalenergys;Yourtopmanagersarealsocommittedtosaveenergy;Youcantrackyourownenergyperformanceinrealtimeandhistorically;Theoverallenergysavinggoalsarebrokendownintosmallereasilyachieva;Thefeasibilityoftheproposedenergysavingshavebeenverifiedinotherb;Theenergyrelatedinformationistailoredtoyouandyouareabletoselfcon;Informationontheactualeffectthatyourpotentialactionsmayhaveupont;Comparativeassessmentofyouractualenergyperformancecomparedtobenc;Comparativeassessmentofyourenergysavingperformancewiththerespect;Historicalcomparisonofyourenergyperformanceandorconsumption;Tipsorsuggestionsontheenergysavingpracticeofthedayweek;Progresstipsandlessonslearnedonspecificenergysavingactionsperfor;Adviceandquotesfromenergyexpertsincludingexternalenergyconsultan;Adviceandquotesfromenergyexpertsincludingexternalenergyconsult_A;Frequency;Response_signs;Social_Recognition;Self_monitoring;Suggestions;Appraisal;Peer_Pressure;Rewards;Convenience_Flexibility;Trust_Validity;Self_assessment
1.895002472;4.176359489;2.059880398;1.961507787;4.830466297;2.245172747;5.124286667;1.777325494;0.839164762;4.10544423;3.162719388;1.940959476;4.860889668;3.07201748;2.045354061;#VALUE!;2.823207743;4.072322957;1.763423587;0.763141628;4.923661511;2.210783909;1.921159555;2.022253079;4.161620713;1.859582459;4.003471716;3.881674189;0.798799035;4.858121792;2.173883318;1.78682746;4.191759501;4.127002093;5.119881962;1.818061496;1.857249896;0.781644219;1.197181745;0.84558762;1.840536227;2.18116321;1.190003227;1.209680112;3.209626632;2.101696859;3.128422284;1.794567501;3.200521543;2.90346598;3.165197415;3.935009634;2.982992992;4.18055324;4.811186374;3.88043048;3.93047971;3.027078085;4.057953518;1.202858468;3.759335076;0.85443877;3.029975274;4.145492066;1.000604062;3.027650143;0.873586741;3.029509313;3.052415334;4.044078797
2.023243135;4.094346792;2.073621339;1.836307647;4.046948285;1.980710376;4.797284573;0.853909077;1.050833297;4.092819938;2.978315767;1.77543377;4.914591667;3.953917756;2.03673544;#VALUE!;2.898463304;3.760810873;2.977099157;2.165184771;0.963162604;0.793101466;1.904618196;1.125509885;1.964762812;2.939141068;4.140439799;4.181053138;4.111445298;4.828718004;1.112905525;2.145980671;3.945998129;2.895558493;4.06086747;2.831248559;2.222210204;0.76631918;3.183747598;5.181211766;2.240804553;3.191671671;5.181938894;2.903198295;2.163736859;1.965106915;2.78295842;1.246096711;2.241596763;2.105928375;1.95590251;4.936531605;3.98122212;3.750099028;4.2049378;1.766731268;4.063886491;3.757876186;2.990422485;5.228087091;0.004097135;2.808573413;2.818448848;1.984097319;3.978251689;2.898694073;4.996904623;1.807893929;2.915438326;3.806217499
2.164489442;3.88234229;2.064696581;1.925231004;5.814579309;1.943148842;5.008552745;1.020907683;0.800093931;2.032950273;3.173359764;2.163461828;5.116408218;3.787295402;2.074829538;#VALUE!;1.96596743;3.794106122;2.223506607;0.941794151;1.022194302;1.752466932;2.14695971;1.074465885;3.767489448;4.03618034;3.940082669;4.085773938;0.792035771;4.119860632;1.0657035;3.147042144;3.877909106;3.764945451;-0.119682737;2.788991242;0.953236967;1.11198838;2.895205092;2.984530919;2.010677745;2.11938858;2.024015995;2.90705593;3.080901573;2.198810193;2.227156829;2.026940269;1.93747766;2.045311534;1.819959864;5.185922989;3.897764752;4.196735753;4.060377263;3.861844249;4.026516608;3.875476853;3.939544399;0.873997369;4.035907441;2.856874312;3.035501238;3.764404694;3.160808911;3.136714133;1.929211568;2.115975625;3.027526124;3.950357682
1.951954131;4.215313879;2.120386583;2.104453601;5.204223979;2.225452595;5.194807653;1.127183645;0.827862432;1.170912682;1.938578654;1.973962485;5.024808847;5.108561628;1.894057984;#VALUE!;3.180634576;1.809068026;2.198251614;1.015977001;5.151980822;1.778452306;3.003019948;0.947830455;2.075566393;3.929692513;5.206134285;4.824767473;1.034997887;4.043108544;3.844363;3.236192982;4.241420032;3.846124775;4.862818237;1.79330265;0.875914398;1.019691737;2.046222231;3.187289308;1.753707668;1.753915328;1.837511092;2.155705069;3.096694897;2.08117201;2.824916647;1.211136851;1.998725491;2.946436767;3.096879431;4.053847059;3.799752927;4.848401872;5.02771331;2.916025361;2.90714797;4.21912601;5.172158942;1.796279685;-0.184896387;1.968550577;2.915354446;3.111112513;3.085247346;2.869413168;2.003233011;2.093549855;4.072901076;4.234200735
1.91355711;4.082385167;2.130253242;2.183484963;3.758655304;1.87686939;4.951636936;0.810739183;1.160394255;2.95230696;3.085711621;1.765092562;2.022395816;4.106640427;5.832524156;#VALUE!;2.240867354;3.89140074;3.188316737;2.208608566;0.775167763;1.904544575;2.058060506;1.980334481;3.757189832;2.009044606;4.98974869;-0.002235876;5.041181881;5.169701986;4.076024575;1.822232338;3.163012784;2.930526651;3.862914503;3.886335977;0.827326775;0.839111475;2.784063453;2.885986221;1.849498229;3.212302701;2.140996679;0.920999834;3.01547863;3.139631721;1.849154432;1.849278284;1.886945646;0.840519371;1.76765763;3.793274441;4.061865589;2.914144068;4.810795193;3.796266265;2.840606493;1.934692325;4.108664433;1.071921268;3.862725089;2.125953178;4.102943057;4.052402548;2.838980054;1.900618573;2.119773737;2.988135883;3.027962732;4.00021437
2.141677084;3.762064466;2.023032815;2.163248101;5.125109935;1.919214449;5.038857359;0.751983494;0.893899801;4.102379449;2.958639514;2.162491044;5.062737749;3.148427715;1.892466717;#VALUE!;1.984027596;1.203482218;1.992438688;1.126237463;3.207561544;2.026402121;1.788655268;2.101417687;1.835985081;3.926240239;2.881306289;0.030602436;1.953906202;5.070057784;0.774870655;2.184959419;3.932746505;3.986862931;5.1693404;2.11106867;2.159249648;2.226081993;2.10551967;1.79068707;1.119022759;2.911935044;1.230277306;0.810639543;2.977186361;1.75755865;3.180073188;2.232536126;1.997102844;3.1785712;2.015351317;3.931572766;4.050317342;2.91013254;4.217803277;3.760350983;3.107267615;2.920547215;4.225815064;1.933032846;5.129405375;2.069249473;3.114907931;4.161634569;2.049047141;1.946405796;0.871469447;3.07768221;3.104758665;3.762123028
2.808749533;8.880483563;1.039511703;2.010042134;5.150343063;2.03888717;5.21193499;1.210203382;1.072780497;0.932382152;2.83027144;2.03564562;3.168480005;3.8902433;2.098807346;#VALUE!;2.764727192;2.198563623;2.75584989;1.982222538;0.870315697;2.098383306;2.078009587;2.177278355;2.176632841;3.904476063;3.202816575;4.047605681;2.976364447;4.062093587;3.794944096;2.911694312;3.95200229;3.055475078;5.196085843;3.216446511;1.815571176;1.041936194;1.945172579;2.16718864;0.807528667;1.075514971;1.093094054;0.876249913;1.941725247;3.168727689;1.804005897;2.247139054;3.110674169;2.116987828;2.117724336;4.219286898;3.95955256;2.970663346;3.873914385;3.755775166;4.051145613;3.967912971;3.971696991;1.146801112;3.771374468;2.013044371;3.186311816;4.075046855;1.765471935;2.045708909;0.951881734;2.98890881;3.020980846;3.913528169
2.097026707;3.923529886;2.15310751;2.157834601;5.082531803;2.12063157;4.930143568;0.853789913;2.118992872;0.920629019;2.212245144;2.1992213;4.817015426;4.753210687;1.890259165;#VALUE!;2.877562955;3.85371798;2.780771822;2.113770633;1.183377534;1.947800146;1.750905232;2.154564634;4.201043209;3.142312906;3.965899793;5.070125678;3.113872509;4.785884313;4.92208917;1.930117258;4.231390843;4.17810516;5.096427876;4.042751085;2.102596009;0.934750235;1.800754058;1.835421655;3.126533829;1.082254131;1.029776187;2.154658432;2.990079261;1.980023372;2.781737082;1.793715646;1.917030332;1.78556797;0.892017671;4.066036633;4.085884742;2.780897491;3.051231385;3.824486839;3.8672007;3.973137911;4.067636122;3.876858944;5.150310426;2.056831965;3.191128797;4.030136905;2.217221487;3.231830219;1.241604598;2.135305448;2.751590717;3.096086983
2.215744834;4.026752718;2.212042152;0.854970044;4.922506318;2.222540558;4.8533385;0.956905029;1.041119491;1.012260807;3.088472682;2.189006839;4.199661473;4.184867548;2.046974088;#VALUE!;3.002440991;3.872145279;2.898272162;2.060346291;0.886842312;2.162734125;2.157671717;0.975363674;2.770118957;4.005824219;4.963826121;3.988234737;2.909990565;4.761888237;0.87764714;2.051818434;3.818061338;4.218222504;3.753587924;4.063106695;1.957630511;1.202849545;1.815937459;1.829838071;2.219249936;2.030315061;1.229653882;2.18600776;3.091151296;1.92723653;2.125396968;2.130603416;1.846816236;2.111053994;2.157037931;5.050562543;5.005111013;4.866059001;3.920216155;2.776308952;4.766321484;2.796012514;0.222345273;1.231680345;5.015302985;2.183799464;3.950498375;3.159987902;2.238193128;2.814439526;0.753145957;1.879329736;1.991965675;3.953794452
1.954423413;4.093734552;1.078859753;1.83989683;4.820963568;2.073637321;4.974313186;0.789722031;1.229614697;0.990103786;2.809946607;1.871047215;3.923194222;3.212805613;1.839323431;#VALUE!;3.02099917;1.942937637;3.239922685;1.967271964;2.223449893;2.2299732;1.855171528;0.816728241;3.069499749;2.774889182;3.864536799;0.093417555;4.150356789;3.859497699;1.777962861;2.820439508;4.164643511;4.222837286;5.036245013;3.157152438;1.147207965;0.843991005;3.030915147;3.170876294;1.987587081;1.891822828;2.199445084;1.191670606;1.7652462;1.779490959;2.197165173;1.063220818;3.212312389;2.155868833;0.864840037;5.111133448;5.247545445;4.796000384;5.243519873;5.228647041;4.949765319;4.760602578;5.203108367;2.787915401;3.907482718;1.755036316;3.890347061;4.874896832;2.958819082;3.087395759;2.166633099;3.192012124;4.087646426;3.848553318
1.999711305;3.878857708;1.882817213;1.125152289;6.072670142;1.817491439;5.098397986;1.102545193;1.039632231;1.957091354;2.15638881;1.773258558;4.908737423;3.812154292;1.946204472;#VALUE!;3.15756756;1.074124723;3.016525368;1.903711965;0.863039483;2.016686716;2.002436652;2.929874339;3.143652183;1.75057705;4.812107506;1.096864417;1.196132854;4.185322002;3.107356446;1.842109552;2.092900358;3.794608912;4.963425373;4.132674394;0.887174555;2.092781232;0.758545081;3.100833968;1.98023234;2.905833407;1.060542773;0.9955372;3.222771492;2.165151974;2.076367766;0.750520736;1.752623693;1.935267927;1.92847126;3.817939931;4.031278858;4.886752999;3.914937544;3.984428544;4.116175405;2.822261235;4.974271222;1.228645124;4.222156106;0.982550477;2.802261399;4.044094723;2.061667418;3.060919951;1.180766153;2.912852431;2.983221321;2.99769696
1.883418794;3.788245689;1.822543628;1.909816087;5.223765462;2.158457329;5.121692248;1.029749445;1.080124623;1.187708486;2.125859348;1.931114391;4.813769448;3.887406656;1.848722716;#VALUE!;3.025250713;1.971464371;3.079815619;2.059214827;0.866723915;1.863207997;0.939179935;1.083782521;4.064709806;4.131702812;5.029350501;4.222070911;0.910328362;4.761044599;0.759219295;2.062620053;3.804702666;4.05709385;4.97181498;4.176267814;1.780450641;1.087080583;3.154246279;3.053500809;0.967498883;1.758165516;0.947603383;0.945715665;2.991048936;1.776121892;2.110276479;2.089381249;1.955113097;0.809638619;1.033269028;4.851991121;3.965522054;3.036423615;4.179787566;5.07191908;4.085354816;3.874163511;3.844531601;1.025963943;5.111117228;2.067474779;2.914393252;5.084117822;2.956377728;2.086426133;1.175821906;1.944254973;3.143595093;4.170954644
2.079039656;4.126196977;2.205452947;1.915091716;4.201815745;1.805829002;5.199671318;0.847460452;0.906377018;1.015015103;0.830841689;1.876157409;5.006476189;5.005677722;2.066411912;#VALUE!;2.964601317;4.168521824;2.766267683;1.865371538;1.239895606;0.947103118;2.221277643;0.783622007;4.245211458;3.858756199;3.974842984;4.949676151;4.90568646;4.863898343;0.840817513;3.163910271;4.969353624;5.047775352;4.819266375;3.174743379;2.095405817;0.781517426;1.947606724;1.756820536;1.800074791;0.852661517;0.870436728;2.233898153;6.19926638;1.166630326;0.853083215;0.92349902;1.978031324;1.857790639;1.015380579;4.138124986;4.125306672;5.062678354;4.887420562;4.086498328;4.159144122;4.220611608;3.831731529;1.01034385;4.093833728;2.121553664;3.211214752;3.970249161;2.059375966;2.940772909;0.7680674;1.986494099;4.111803273;3.986894573
3.055468224;8.865290518;1.992468731;0.769551813;6.200977738;1.769950964;5.183523706;0.838039799;1.177485571;0.940813433;3.049644323;2.199748171;1.918636621;3.100173876;3.169071076;#VALUE!;3.123481525;1.157707363;1.941471173;1.083011623;1.14207645;2.040463633;2.01009886;3.148351543;2.243845625;4.073574764;5.103667476;5.032604227;2.766738247;1.94994469;1.969774886;2.750197198;4.761755928;5.206918764;4.045239582;2.120832996;0.792532474;1.119761468;3.242115091;2.941077839;3.249327459;2.929419996;2.945980221;1.8117759;2.029809104;2.020547713;2.016727182;0.961612648;1.113647659;2.041238163;2.178036865;4.133837087;2.942222803;2.786001075;2.853465112;2.898504657;3.795701052;2.777791887;3.911669768;1.237057505;4.114710741;2.756145388;1.826145563;2.856323654;2.823248604;3.144322255;2.794158217;1.988249667;2.839399566;2.835620066
3.092263292;9.09560526;2.042009182;1.920432088;6.204950835;1.767167538;4.901822765;0.872518942;1.232894561;3.104762531;2.016205867;2.197680271;4.915431831;4.124031047;2.094093025;#VALUE!;2.861603001;3.819523833;3.00314695;1.789924431;1.190685517;1.767809076;1.991578592;1.104263075;2.886173188;1.091054899;2.855849674;4.078323118;4.20711497;1.018748453;0.991158273;3.24136544;-0.226817429;-0.212814817;4.122333285;1.91466577;1.185335546;1.207918238;1.815564899;1.834486598;3.077649713;3.234770186;0.825571258;2.004190958;2.151053747;2.858227197;1.851832519;0.839397626;1.876558906;1.993562858;1.769821637;4.862672454;3.907935092;5.240240561;5.101115084;4.049597799;3.140064896;2.857933262;3.85547335;0.924560484;4.76886989;1.826585334;3.102612601;3.797953289;1.971188621;2.851912444;1.234229046;2.975048333;3.205300455;4.210094462
1.902915319;4.245936435;1.16873406;1.916422997;4.829711228;2.139663002;4.82478049;1.179987909;0.911107824;3.883955601;2.953093116;2.161871136;2.189351161;1.784596191;1.867950442;#VALUE!;2.910836544;2.826341534;2.046730067;0.960734325;1.203557045;1.945212911;1.862929838;1.197149751;2.794101008;2.06062001;2.908185482;3.789997868;1.927273181;3.193139097;3.228616977;1.845364074;3.811946856;4.017826941;5.079091058;3.083795107;1.000652604;2.827102413;1.917158652;2.903617158;0.825490585;0.911612323;1.070103656;1.010099266;2.220129587;2.844972834;0.991350041;0.927858243;0.925039068;2.081858779;0.909538574;3.868720916;4.992715056;2.988622705;4.756638337;3.941805607;2.867521528;4.008247931;3.941094945;0.821254181;4.131305564;2.161106939;3.903893412;4.208046789;3.241312852;2.040617953;0.951770258;2.0713145;3.231610998;3.986705024
1.849581289;4.02553041;1.78662954;0.887399246;6.159516792;1.803076634;4.87129143;1.240013921;1.088218789;1.161430139;0.99073269;1.976951279;5.064728102;3.884919737;1.855223965;#VALUE!;2.769261953;3.945955665;3.137163473;1.755760149;1.058154195;2.199206499;1.987513548;1.02529441;4.199018163;4.046724819;5.055881161;5.014863966;4.831356902;5.068732025;3.982152206;2.77975858;0.011855715;0.092373532;4.128185165;3.105742963;1.186631632;1.109727321;3.036868113;2.921608319;0.761641719;1.213606692;2.929537368;2.773984966;3.0524178;2.889479597;2.020715896;0.960101389;5.99127952;1.095309326;0.91272495;5.059868867;3.828261546;3.765787814;3.769489335;3.80731866;3.022548091;3.107449085;2.856714845;#VALUE!;4.048802183;2.877061334;3.051819429;3.985226323;3.112428044;2.813339651;2.918196558;2.764089618;2.941844712;3.947128079
1.977217731;4.096926124;1.194719089;1.784471532;4.996288399;1.963061802;5.21137546;0.842283769;0.832611355;3.817137016;2.824760994;2.002623669;5.191396237;3.116875958;2.228029164;#VALUE!;2.903590621;1.145270489;1.839592611;1.130228873;0.76926795;2.221114905;1.797535829;2.973965237;2.239070173;4.239608546;4.047793265;4.90804379;5.228714569;3.020064279;1.12588359;3.097569244;3.755967915;4.096731544;5.229868274;4.06756424;1.075556287;1.185192779;2.996212681;1.950123761;2.204426009;0.881347949;1.221898948;0.822994696;2.023042554;2.241886348;2.954515473;1.979438029;2.834777891;2.898085913;3.133647515;4.875245674;4.083096425;4.084889792;4.049686612;3.826730704;2.922087721;3.815504442;3.018512102;4.905627739;4.847158745;2.225042636;2.758597785;4.128990581;2.94738036;2.908942049;1.101719872;2.901112795;2.942892717;3.876592503
1.964475307;3.945372223;1.920525377;2.13109705;4.983906765;1.984401114;5.093449802;2.111427016;0.948848266;4.75415082;2.923834784;2.046448423;1.797524492;3.190543347;1.879131656;#VALUE!;2.199669996;2.18574926;3.022520195;2.102679461;4.956864142;1.791240422;3.141862904;1.136911026;2.773730398;4.859778564;1.918853269;0.240332029;2.071837797;2.772251095;2.08094898;0.752934778;1.004142595;1.095322557;4.038009164;2.766163024;1.248832191;1.78648464;1.863794493;1.858101147;2.208274112;2.864239028;0.82817359;1.185242445;2.058805847;2.102861966;3.180158543;0.86737359;2.883064411;3.760278048;2.070562565;2.994468633;3.223687772;4.147962408;3.955743858;4.017066074;3.05253706;3.008187191;3.238565707;1.969571607;0.163626903;1.946297285;3.146209991;3.855624151;1.764132297;3.227002814;1.037876879;2.84018079;2.864242642;3.049774241
2.083847985;4.051858806;1.80563806;2.051197113;4.176338051;1.790539237;4.954308963;0.941905894;0.990807158;1.170475396;2.826874769;1.905519643;5.056293862;4.827332775;2.145741077;#VALUE!;2.816775447;0.873789267;1.86570306;0.929682167;0.959641224;1.976341521;2.012952539;0.966248755;2.872535662;4.109115199;3.905669815;4.144280651;2.200793134;3.124404635;1.000054641;3.109567682;4.927950577;4.95552833;5.095456469;2.791961852;0.943525896;1.945798311;3.091378944;2.815936088;2.831812321;2.129750048;1.008786925;2.00245554;2.817793513;1.882582643;2.913522383;1.812911065;2.86955577;1.860292642;1.999177268;3.752010105;5.016521432;3.220449239;4.938878907;4.949122296;3.751635811;3.766405213;4.153227396;1.004168118;4.002963081;3.089808468;4.187140166;5.139926269;3.190593974;3.244038241;0.963512712;3.152675374;3.138040571;3.937638717
1.814541841;3.930969767;1.127575093;2.054179504;5.211909419;1.80550914;5.053195639;1.13701359;0.895954795;4.02092991;1.021132417;2.192030734;4.753367383;3.186826268;3.78773354;#VALUE!;2.843028971;0.902824459;2.063425539;1.129739378;0.7637173;1.871673652;2.19208073;1.235555927;3.020376849;3.944611313;3.759000305;-0.19686582;2.942019598;1.161650015;0.895321165;2.015833058;4.112594898;3.984352626;5.12427876;1.030321017;1.80948837;1.054654721;2.140720718;1.780005531;2.115576087;2.1437834;1.101816967;0.769924907;3.237352296;2.040452409;3.12615323;1.847367074;2.162413982;1.096598985;1.903468026;4.085616286;3.913547202;3.793858146;5.18323583;5.242157647;4.075591272;3.105900409;3.83278548;0.912687807;-0.241337822;2.149263382;3.96343535;4.94270513;2.194791633;2.813929669;1.061786575;2.861982378;2.809558213;4.021414997
3.059406016;8.828658675;1.868555254;1.903544437;5.118461196;1.873723266;5.199379244;1.011352927;1.233750911;2.838833293;1.98911038;1.982052588;5.239175526;4.122906096;1.93986257;#VALUE!;2.944536236;2.753848891;2.761401537;1.954870644;1.134616985;3.028267741;1.843697747;1.756765498;4.026358032;1.068899478;4.081044048;1.78786649;4.897476084;1.197509745;0.802773415;2.060721087;4.049603564;3.887993375;3.995963381;3.948716875;0.831180562;1.102942595;1.892977841;2.086425185;2.114991357;2.091892091;2.02416685;0.784870466;2.200304778;1.776855286;1.92982032;0.850939911;2.08023673;1.94333666;1.774882326;3.981010694;3.942371349;4.001724526;4.165695287;4.068960801;4.148498113;3.991787794;3.960038565;1.080365849;5.033700043;1.948101243;3.05977896;4.176558261;2.203539561;2.85014754;2.208445581;2.174358539;3.204695536;3.025819517
1.932578886;4.141191412;1.823603122;1.831760122;5.09718483;2.113690778;5.011800811;1.212748232;1.11267696;2.876610759;1.88757681;1.79191819;4.783430557;3.122895973;1.943481208;#VALUE!;2.205129119;1.863924733;3.073805137;2.028771726;0.78927137;2.141035488;2.092432401;3.152983703;2.883841442;0.821624134;5.070157574;4.017674352;3.228265562;3.192340015;3.036826271;1.835841903;5.180274949;5.001480336;5.164181797;3.208253923;1.125943029;1.141815033;2.842312714;3.050479531;2.129672554;1.839201807;1.049194097;3.162429318;2.757037925;2.216870049;1.808513877;2.149765924;1.913267855;1.826578058;2.138378512;4.189367391;3.955978929;4.098461285;3.809867469;4.137857385;3.999906219;4.168148595;3.863294488;1.152451843;4.139028955;3.175480225;2.868157095;4.120423831;2.931870062;3.228799346;1.233189016;1.752357386;2.982128562;4.132336692
1.912414706;3.822913768;1.850602361;1.830656473;5.247687004;1.955251351;5.053003913;1.075723884;0.86370473;4.073806204;2.088972132;2.226326924;4.798026548;2.85289573;2.248160978;#VALUE!;2.912295691;3.96383397;3.053358882;1.844973198;0.781185952;1.896217869;1.87360467;0.861106763;2.124671286;3.83761576;5.084522551;5.208817201;1.79573143;0.852940625;1.039694803;1.020182156;4.762407139;4.87199644;4.023859086;1.975013406;2.194175573;1.044259041;3.007935811;2.91655605;2.110088288;2.063085975;1.237827956;1.993034027;3.052350463;2.859191965;2.817966845;2.105017742;2.210025513;2.858861623;1.9040279;5.244631284;5.015472016;4.934129628;3.852929752;3.098391029;4.231244065;2.804261979;2.817820921;4.750489559;3.809102165;2.920313066;3.813918482;2.903349121;3.162947174;3.16437197;0.937844497;2.101083711;3.233038578;4.111768362
2.11767997;4.056260475;1.983546566;2.092084552;5.7965241;1.802687462;4.773830987;2.214121294;2.249171714;1.956882577;2.814820073;1.941819338;5.11986552;3.767567184;1.992379598;#VALUE!;2.909913862;4.041079114;2.776801856;2.202563976;5.109718257;2.242803616;2.010233764;2.876861696;-0.213284704;4.015985327;3.897408072;3.982883208;5.087077014;1.872978495;0.846520993;2.230470389;-0.117264508;0.15420298;4.237507987;3.989534983;0.988171947;2.958088323;3.209677023;3.13535107;2.765396454;3.136972624;0.78473198;1.849956873;2.986118073;2.022629708;2.849904251;1.763716062;2.795637469;3.220894868;3.169151572;4.226193624;4.085205038;2.848726354;4.067678804;3.026911151;2.809834782;3.820528807;3.143437704;1.170802113;5.084976654;2.754370438;2.907714737;2.838135458;3.147767724;3.033006979;0.982199001;2.853096009;3.227413321;4.182361129
1.050663261;0.924121652;1.063574784;2.217873075;3.762948547;2.064314653;4.775080251;1.945736678;1.000318213;2.086474168;2.767247274;1.864852746;4.202689298;2.8791763;1.935880728;#VALUE!;1.905314507;4.130926471;2.80368514;1.945321672;0.991430566;2.031028447;2.000917198;2.013713083;2.7738061;3.79776731;3.876606563;-0.249389931;3.034407876;2.0810444;2.009526447;1.848205246;3.78508331;2.850513502;4.228136156;3.082901624;1.014651414;0.761702979;0.895739812;1.898492966;2.170265407;0.795790106;2.11741797;2.845656497;1.757747073;2.055116904;2.172054589;2.197386125;3.164046866;2.768437178;0.920342039;1.083359634;0.798964957;2.008263336;1.889671627;1.971624713;1.025300408;1.227800634;0.902040247;0.858684978;4.803884312;1.998855045;2.021177886;2.164292702;2.075327181;1.876785878;1.800070959;1.964009955;2.085695651;2.174169576
3.225859458;8.900168388;1.931368889;0.832627374;4.762611717;2.085895579;4.802337777;1.03121726;0.986252179;4.207230603;2.114294072;2.08193565;5.079343784;3.872555552;2.025224478;#VALUE!;2.896956939;0.789014155;1.859934704;0.79170071;1.116949121;1.896968293;2.21996442;2.200498721;2.249559958;2.013606252;4.88922673;4.90490873;4.794941957;2.798951956;2.17723386;2.929317362;4.140423813;4.0615134;5.191720818;4.103813133;1.073980453;0.79030486;3.18462616;3.060657957;2.158601515;1.933477364;1.162029959;1.925796133;3.88515584;2.9787011;0.961223142;1.974004963;1.153010499;2.025718003;1.961093642;3.973058889;5.128863856;4.043309248;5.180751579;3.795637501;4.037255694;3.851686264;3.037305708;1.182315871;5.1480776;3.114736841;3.902708786;3.845184855;3.131321633;2.919644306;0.782423435;1.862058499;3.230076657;3.833637783
3.863944144;15.8286615;1.056372058;1.15328839;3.768897837;1.768637361;6.176141308;1.755782665;0.92766641;0.776395118;1.868411516;2.176890194;5.078315036;3.789484095;2.089920364;#VALUE!;3.093315876;4.24612621;3.083697216;2.152549366;1.131265759;1.96987921;2.016921917;1.216184928;3.129827165;3.870632955;2.878757968;2.211989515;2.827546778;4.881452717;1.151182653;2.132939617;2.176600316;2.953317553;4.83091406;3.207040057;0.901972408;-0.062047804;2.940871361;3.125968867;2.869467993;2.142763894;1.96227422;2.839395334;1.003063874;2.80465412;2.958266195;1.861604129;2.151371846;2.188319903;2.065358491;5.020994287;3.801957522;4.059104919;4.977860011;4.770760077;3.820084773;4.025814525;4.071075674;2.174221893;3.850092476;2.971000352;4.007320391;5.074497265;2.97653239;2.860283533;1.866391017;2.827785429;3.179327889;4.158915852
1.767792626;3.808386623;0.9377597;0.863467688;4.774994402;2.008287675;6.022217867;0.824452947;1.161607481;1.120389352;1.940727756;1.963384963;4.970016928;4.08970786;2.149127395;#VALUE!;2.071391683;1.073248073;2.231862056;1.12121651;0.783989338;1.800267705;2.156914852;2.183525338;4.128941541;3.89252575;3.130746133;2.206251003;4.933037222;2.137087773;2.14112024;1.856883639;1.81562949;4.247360218;3.779876579;3.177560576;2.08938507;0.850234476;2.885295901;3.06206432;2.024487822;2.15585301;1.17705141;0.895284603;2.886781314;2.123308684;1.935441982;1.938030417;1.862585475;1.752284511;1.942944776;4.048336626;3.888250475;3.989374399;4.116250453;4.234736594;3.872724455;3.969983795;3.901490765;1.842611006;3.795406414;2.243650908;2.833948899;4.087903116;3.05207356;3.005668243;0.866024721;1.778919865;2.935299178;4.124554254
2.101929254;4.055497274;1.88927997;1.768793311;5.230324515;1.860401827;6.159881439;1.002923047;0.779914609;1.06982303;1.920737683;2.047082938;4.89790457;2.998370668;1.780149094;#VALUE!;1.881113033;1.028368489;2.992532334;2.179826163;1.05888559;1.900069391;1.783781283;0.831241409;3.071264471;4.089311087;4.895555489;-0.058990627;1.869169178;4.07022161;1.015963077;2.082302648;3.117140745;3.005416426;4.22751508;4.202018348;1.147674508;3.152974514;2.893296833;2.901078117;3.111223428;3.054037034;1.773306218;2.999897941;2.846187492;1.986632994;2.026636299;2.033147957;1.894924125;1.784555441;2.183986486;3.884881063;2.999753028;4.097239552;4.077094435;4.129789184;3.965604189;3.990556046;3.767170903;1.094105566;4.151205098;3.1932677;2.871125723;4.023951291;3.056831059;3.025061589;1.813537654;2.90873417;3.203845173;2.968537882
2.154777484;4.099879039;2.083758726;1.986857251;5.021293762;1.176245993;2.005634293;1.210835666;0.997768656;0.810960221;5.125197947;2.164877307;3.790055045;2.803618623;2.015781728;#VALUE!;3.025433869;0.884194746;1.846438961;0.786239854;1.117469781;2.003691445;2.144876896;1.912314909;3.046864657;2.059179611;5.243106123;5.046669315;4.059026125;4.980151068;1.15714293;3.199209068;3.9851848;3.825827464;4.245061582;4.215914111;1.119765652;1.167916692;2.832237348;2.77089971;3.182885887;0.759580076;1.161043287;2.876529942;3.118469503;1.938881596;3.13912542;1.056918201;2.167820962;2.05477299;2.240776877;4.919898451;5.002058312;3.164262967;4.937943829;5.201833895;5.147155576;5.098144958;4.230286657;1.190405297;5.150241071;3.0540262;3.858312476;5.212972138;3.243938635;3.080437746;1.049248751;1.946345474;3.805835813;4.149223597
